,ubicacion,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,foundLocation
277,,la empresa internacional colgate palmolive informo que cesara la produccion de productos de limpieza en su planta de montevideo https t co o75denkgpk,,carrasco-international-airport&aeroport-international-de-carrasco-aeroporto-internacional-de-carrasco-aeropuerto-internacional-de-carrasco-aeroport-international-de-carrasco-carrasco-international-airport-flughafen-carrasco-mvd-mezhdunarodnyj-aehroport-karrasko-sumu-ka-la-si-ke-guo-ji-ji-chang-kalasako-gugjegonghang-karasuko-guo-ji-kong-gang-mezhdunarodnyi-aeroport-karrasko-karasukoguo-ji-kong-gang-qia-la-si-ke-guo-ji-ji-chang-karasako-gugjegonghang,1.32776670353,geonames,15.467,True,False
362,,record en homicidios y rapinas ancap y pluna primer vicepresidente procesado ensuciar montevideo suba de impuestos cierre de pymes exportacion internacional de cocaina cargos importante sin educacion insitacion del odio por un expresidente logrosdelfa,,carrasco-international-airport&aeroport-international-de-carrasco-aeroporto-internacional-de-carrasco-aeropuerto-internacional-de-carrasco-aeroport-international-de-carrasco-carrasco-international-airport-flughafen-carrasco-mvd-mezhdunarodnyj-aehroport-karrasko-sumu-ka-la-si-ke-guo-ji-ji-chang-kalasako-gugjegonghang-karasuko-guo-ji-kong-gang-mezhdunarodnyi-aeroport-karrasko-karasukoguo-ji-kong-gang-qia-la-si-ke-guo-ji-ji-chang-karasako-gugjegonghang,1.32776670353,geonames,21.132,True,False
240,,asi limpia montevideoim todos los plasticos al agua chanchosuy https t co vp1hvw8pg8,,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,1.21693608163,geonames,10.765,True,False
154,,que hace la intendencia de montevideo con los 2 millones de dolares que recauda por dia algo huele mal en la capital y no es solo por culpa de la endemica basura no resuelta en 30 anos de administracion fa y por los olvidados arroyos contaminados ahora raffo intendente,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,20.931,True,False
184,,el servicio de recoleccion de residuos especiales de la montevideoim me funciono genial me atendieron de toque al otro dia fueron a buscar una cocina rota y escritorio y sin costo para mi flia ya saben no dejen cosas grandes en los contenedores,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,19.642,True,False
334,,el boleto no va a subir de precio montevideo en estas fiestas estara mas limpia y acondicionada feliz dia de lo https t co uc4bnxtyqr,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,9.488,True,False
344,,todo el ano trabajamos en la limpieza de las playas para que puedas disfrutarlas especialmente en verano cada dia juntamos 4 200 kg kilos de residuos como hacemos para limpiarlas te lo contamos https t co luiqlawnmn https t co u1xqopbtnm,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,14.317,True,False
372,,que hace la intendencia de montevideo con los 2 millones de dolares que recauda por dia algo huele mal en la capital y no es solo por culpa de la endemica basura no resuelta en 30 anos de administracion fa y por los olvidados arroyos contaminados ahora raffo intendente,,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,23.109,True,False
35,,pasaron esquina gritaron ridicula,,,0.0,,5.616,True,False
45,,ernesto64198570 seacaboelrecre0 gus uy lauraraffo jorgewlarranaga luislacallepou peor asesinatos vuelta esquina,,,0.0,,6.636,True,False
46,,mariazanocchi montevideoim alfredoghierra esquina cartel beatles salvo,,,0.0,,6.172,True,False
48,,espiral,,,0.0,,4.603,True,False
53,,stopquierobajar verdenow22 imtransito montevideoim dinamica taller mecanico existente esquina genera constantemente interferencias transito,,,0.0,,7.019,True,False
54,,universocentro sandrirena pelucavieja antropogata coloresmari catatrujillou danielup rabodeajip davideufrasio perroacuadros lectora esquina centro montevideo,,,0.0,,7.214,True,False
55,,verdenow22 cossecarolina alvillar dmartinez uy frente amplio fiorellabuzeta peatonesmvd unibiciur rodrguez1948 chdica pepi goncalvez q esquina,,,0.0,,8.11,True,False
58,,pitschwarz emilianocaffera imtransito montevideoim esquina terrible siempre algun pelotudo tapa rampa,,,0.0,,6.601,True,False
59,,comprenle productos limpieza prima esperando bbcita laburo rt sepa montevideo porfi,,,0.0,,6.472,True,False
63,,cualquier esquina montevideo,,,0.0,,4.743,True,False
67,,esquina olor montevideo dice fabri habia olor pichi mugre jajajajajaja concha lora,,,0.0,,7.793,True,False
75,,montevideo wanderers quedo eliminado de la copaconmebollibertadores felicitaciones a elclubolimpia y suerte https t co gldcj9prlk,,,0.0,,9.008,True,False
81,,comienza a llenarse el defensores del chaco olimpia montevideo 20 15 https t co xbtk1tzpkk,,,0.0,,6.702,True,False
83,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,13.066,True,False
84,,si sera pesima la gestion frenteamplista de la intendencia de montevideo que despues de 30 anos de gobierno el intendente di candida hace una conferencia de prensa para manifestar su orgullo porque levantaron la basura,,,0.0,,10.231,True,False
89,,andabamos con pilos de bolsas blancas por montevideo,,,0.0,,5.074,True,False
96,,empezo la copa libertadores con el 0 0 entre montevideo wanderers y olimpia posibles rivales de boca en el grupo https t co nkpetjfs0y,,,0.0,,8.01,True,False
102,,a 28 anos de gobernar montevideo y 14 el pais hay 5000 personas que viven de la basura en la capital dejate de joder 5000 personas y no pudimos resolverlo https t co hessgfukaq,,,0.0,,12.808,True,False
107,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,13.161,True,False
112,,no se puede decir que montevideo este sucia no esta sucia no no se puede decir,,,0.0,,5.309,True,False
115,,avenida de montevideo no no dudes que sea por la lluvia jamas pero jamas pienses que es la basura de las boc https t co jbxi2lrwua,,,0.0,,9.043,True,False
116,,olimpialive conmebollibertadores fase 1 partido de vuelta 2 0 final del partido olimpia 2 0 montevideo w vamosolimpia olimpiaporsobretodo https t co d08b2q02hy,,,0.0,,7.065,True,False
120,,por favor dejen de hacer campana con un montevideo limpio como si fuera culpa del fa cuando son todos unos mugriento de mierda y tiran desde colillas de cigarro hasta latas de cerveza en la calle y a cualquier hora he dicho,,,0.0,,8.345,True,False
121,,junior debera enfrentar a olimpia en la fase 2 de la copa libertadores gano serie a montevideo w arranca de visitante y cierra en el metropolitano,,,0.0,,7.979,True,False
122,,i want to feel like im enough yung sobra sobra pa sa hiniling mo hahahahahahahahhahaahhahaahhahahahahahhaahhahaahhaahhahahahaha joke lang basura ako sensya na,,,0.0,,6.781,True,False
127,,la adoradora de asesinos y delincuentes fabiana goyeneche llamo es tiempo de lucha y resistencia entre todex no inmundicia es tiempo que basuras como vos y como las que defendes acaten la ley y respeten la vida,,,0.0,,11.489,True,False
131,,se puede gestionar mejor claro que si todo es mejorable pero con la limpieza y el reciclaje de basura los principales responsables somos los que vivimos en montevideo,,,0.0,,7.224,True,False
138,,m72843 portalmvd estas equivocado estan en montevideo no ves el basural que es,,,0.0,,5.665,True,False
140,,drpabloalolnso imambiente mira lo que tiraron en el contenedor de mi cuadra y no es cosa de todos los dias https t co om7emdxrf5,,,0.0,,6.757,True,False
141,,la adoradora de asesinos y delincuentes fabiana goyeneche llamo es tiempo de lucha y resistencia entre todex no inmundicia es tiempo que basuras como vos y como las que defendes acaten la ley y respeten la vida,,,0.0,,14.923,True,False
142,,terrible el camino que le toco a olimpia fase 1 montevideo wanderers fase 2 junior fase 3 guarani casi seguro https t co vqavxyxuvj,,,0.0,,7.982,True,False
148,,no veo los carros con caballos ni las motitos ruidosas ni los contenedores rotos y mugrientos no veo basura ni gente durmiendo en la calle ni los chevettes del 80 frente amplio montevideoim,,,0.0,,9.845,True,False
157,,cuando se gestiona con cabeza abierta y mirando lejos las explicaciones son tan claras como las que da el prosecretario chdica basura figurascarnaval mvdrock asi vamos construyendo elmejormontevideo arribamontevideo https t co kqfs8na0cl,,,0.0,,9.812,True,False
160,,triunfo de olimpia el gigante paraguayo vencio 2 0 a montevideo wanderers con goles de camacho y gimenez ida 0 0 https t co r2laxng9o9,,,0.0,,7.427,True,False
162,,hasta bryan adams sabe hoy q martinez es 1 inutil q no pudo juntar la basura d montevideo ademas d no entender nada sobre ninguno d los temas q se le pregunto hubo alguna vez 1 candidato d fa peor que martinez favor retuitear para viralizar y que los ciudadanos no lo voten https t co tdt11ui4ye,,,0.0,,10.908,True,False
164,,pero boboni inventa otra cosa esa ya la uso el pelado para justificar la mugre de montevideo a fin de ano https t co ejny9zklai,,,0.0,,7.41,True,False
173,,despues de 30 anos de fracaso al frente de la intendencia de montevideo si alguien todavia los vota es porque o le gusta vivir entre la mugre o ya perdio hasta la conciencia de que se puede vivir de otra forma que no sea tapado de basura nuncamasfraudeamplio https t co jec5yqlibk,,,0.0,,13.467,True,False
177,,duele montevideo gente durmiendo en las calles como nunca vi antes rota y sucia a mas no poder que tendran para celebrar estas personas https t co d9n3hqoqdx,,,0.0,,8.948,True,False
180,,ahora salpican para todos lados y ninguno en la im se hace responsable millones de us de todos nosotros tirados a la basura la incompetencia del fa no tiene limites basta de tanta impunidad https t co hkwuhugqvf,,,0.0,,8.267,True,False
183,,montevideo wanderers y olimpia empataron 0 0 en el primer juego de la conmebollibertadores 2018 https t co 8qmxnwf5ao,,,0.0,,9.507,True,False
185,,tem que respeitar o olimpia despacha o montevideo wanderers e mantem vivo o sonho do tetra campeonato da libertadoresfoxsports https t co ciozs3mwm6,,,0.0,,7.369,True,False
186,,para que no falte nadie la directiva de olimpia presento este jueves los precios establecidos para el juego de revancha ente el decano y montevideo wanderers https t co tmzjpojwjf,,,0.0,,8.193,True,False
188,,chdica estimado intendente en montevideo circulan 7 500 clasificadores de basura en carros tirado por caballos https t co cduzhe0nyo,,,0.0,,7.063,True,False
189,,el sr dmartinez uy puso a sus subordinados a retirar la carteleria politica de las calles la basura no puede esp https t co 631g16hjic,,,0.0,,8.143,True,False
190,,montevideo esta hecha pedazos por todos los rincones sucia pintarrajeada veredas y calles bombardeadas olores insoportables y ninguna planificacion es un caos absoluto una reverenda mugre cada vez peor hay tantos montevideanos que les gusta vivir asi hipnotismo ideologico,,,0.0,,12.439,True,False
191,,fiscal pacheco el ncpp es muy malo bergara es insostenible el deficit fiscal cosse se necesita un gabinete para combatir inseguridad si escucho a martinez quejarse de la limpieza en montevideo me da un ataque hacen oposicion cuando renuncian es para captar votos,,,0.0,,53.147,True,False
196,,que asco la mugre de montevideo,,,0.0,,5.087,True,False
203,,dameeldiezmo elojochurrinche no soy de montevideo pero veo muchas fotos de gente durmiendo en las calles y revolviendo contenedores es algo que lamento muchisimo y mas de estos gobiernos progresistas,,,0.0,,8.068,True,False
206,,se dan cuenta que tony siempre sufre en im es secuestrado y torturado en im2 esta al bordo de la muerte en im3 sufre ataques de panico y tiene pesadillas en a entra a un portal y casi muere en a2 crea a ultron y se siente una basura en iw pierde todo y queda solo ya paren,,,0.0,,12.751,True,False
210,,opinemoshoy dmartinez uy basura por favor de que hablas de vos imagino,,,0.0,,5.68,True,False
211,,este lunes 19 15 debuta elclubolimpia en la libertadores ante montevideo wanderes y uno650am tendra a la dupla https t co vwufecshvc,,,0.0,,6.979,True,False
212,,dmartinez uy danieldaners y que este o no este es la misma inoperancia basura veredas transito ruidos reprobado,,,0.0,,6.371,True,False
220,,con el parcero chichitogimenez montevideo vamosolimpia https t co b30f2smsjw,,,0.0,,5.974,True,False
222,,pasan los anos pasan los intendentes y montevideo es una mugre en especial en estas fechas da verguenza montevideo es un asco basta de chacras companeras con peleitas tribuneras busquemos soluciones para los montevideanos si hay q privatizar q se privatice y listo,,,0.0,,9.452,True,False
224,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,13.44,True,False
225,,lo que discuti desde hace anos la recoleccion de basura debe ser privatizada para no ser mas rehenes de adeom me diran en el pit cnt que es una actividad estrategica,,,0.0,,8.526,True,False
227,,en 2017 y en montevideo levantar cada contenedor de basura costo u s 7 000 el mismo servicio lo presta un concesionario privado por u s 2 700 a esto el frenteamplismo lo llama revolucion y lo quiere replicar en todos lados a toda hora de cualquier modo addm2018,,,0.0,,49.487,True,False
230,,im 10 10 basura,,,0.0,,4.65,True,False
231,,nicocorrearoque dmartinez uy montevideoim veo las playas limpias sin panales botellas etc etc gracias japoneses,,,0.0,,7.257,True,False
243,,imambiente montevideoim municipiod dinali uy imigualitario chdica cuando van a empezar a clasificar la basura para reciclaje,,,0.0,,7.226,True,False
244,,montevideo es lindo pero el olor a mugre no te robo,,,0.0,,5.543,True,False
245,,imambiente las pilas son residuos especiales separalos del resto en una caja reutilizada y llevalos a los contenedores especiales que encontras aqui https t co gpxhzabzaq https t co tveqkautdx,,,0.0,,10.475,True,False
246,,adeommvd se declaro en conflicto por privatizacion en el sector limpieza https t co sd5aieqwqs https t co lmzzeb5y5n,,,0.0,,6.529,True,False
250,,antes de hacernos creer que los montevideanos somos sucios debieran estar gestionados los residuos de manera que redujera la incidencia del factor sucios dependemos de un sistema mal disenado eso es lo cierto lo demas es excusa hay otro montevideo posible,,,0.0,,12.292,True,False
252,,daniel martinez no pudo arreglar el problema de la basura no pudo con adeom no pudo con valeria ripoll no pudo con el gucci y vos queres convencerme que puede manejar un pais sevan chaufa ahorasi,,,0.0,,13.071,True,False
253,,buena hora para sacar la basura 8 am montevideoim hay poco transito como para todavia clavarse 5 min esperando que se muevan,,,0.0,,7.321,True,False
256,,me fui unos dias vuelvo y encuentro mi habitual montevideo basura desparramada en mi querida volqueta faltaba mas los muchachos que te la tiran para afuera tienen derecho a ensuciar el barrio y no les digas nada que te dicen que sus derechos bla bla ley 19120 no existe https t co drvveoa4b2,,,0.0,,12.924,True,False
257,,lista de viajeros a montevideo para enfrentar a mwfc oficial por conmebollibertadores vamosolimpia https t co tlgzs0mukh,,,0.0,,16.82,True,False
260,,jk sweety im so sorry un chico super educado que ayuda incluso a levantar la basura en los isacs o al camarografo saluda a todos sin diferenciar y jamas pone cara de orto a ninguna presentacion,,,0.0,,9.933,True,False
265,,para que cada vez se reciclen mas residuos es fundamental que todos aprendamos a clasificarlos correctamente en https t co txvahwgyps,,,0.0,,7.144,True,False
266,,why tf do i feel like im a phase yung tipong lilipas din tangina ang basura ng feeling ko right now,,,0.0,,9.857,True,False
267,,no puede con adeom no puede con la basura no tapa los pozos patotea e invita a pelear quien puede pe https t co wykpduc3v5,,,0.0,,9.482,True,False
272,,este es el montevideo de gente sucia y mugrienta https t co i1ccepjp4r,,,0.0,,6.089,True,False
280,,portalmvd jajajajajjaajajajajjajajaaj que lastima das montevideo portal a esa basura sumas no tenes algo mejor para contratar patetico,,,0.0,,6.784,True,False
283,,im sooooooo basura,,,0.0,,4.852,True,False
284,,la adoradora de asesinos y delincuentes fabiana goyeneche llamo es tiempo de lucha y resistencia entre todex no inmundicia es tiempo que basuras como vos y como las que defendes acaten la ley y respeten la vida,,,0.0,,14.14,True,False
286,,naalala ko nga pala kung bakit hindi ako pinapayagan sa mga swimming basura nga pala ako baka magkalat hahahahahahahah im soo okay bimb,,,0.0,,8.305,True,False
287,,el recontramaldito doble discurso digo como se soluciona el 80 de la mugre y basura en mdeo y ya aparece represion no hay que tolerar la culpa es de todos los vecinos no la culpa es del que la tira afuera principalmente marginales y reprimilo pero no la complicamos,,,0.0,,10.564,True,False
288,,esse time do montevideo wanderers e horroroso do olimpia tambem mas um pouco menos,,,0.0,,6.62,True,False
289,,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,,,0.0,,31.046,True,False
291,,final olimpia 2 vs montevideo wanderers 0 nestor camacho y gimenez vamosolimpia https t co pknqxannuc,,,0.0,,6.641,True,False
292,,conmarchita mengueche08 para hacer un cante de montevideo como hay poca mugre era lo que faltaba,,,0.0,,5.772,True,False
293,,cesarvega peri seria muy positivo para montevideo que el peri se acercara a laura raffo y a la coalicion multicolor e integrara el grupo asesor en temas ecologicos porque tiene mucho para aportar en ese tema y hay mucho por hacer en esta montevideo sucia desordenada contaminada y no controlada,,,0.0,,12.245,True,False
295,,terrible el camino que le toco a olimpia fase 1 montevideo wanderers fase 2 junior fase 3 guarani casi seguro https t co vqavxyxuvj,,,0.0,,9.004,True,False
296,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,13.608,True,False
297,,isseyytrin im basura jsjshhahshshshshs,,,0.0,,5.036,True,False
301,,la caterva de miserables que encabeza abbu25 que se encargan de propalar insultos sobre mi por las fotografias de la realidad de mugrevideo imagino lo que dira sobre puntigliano y la montevideoim que puntualizo hay mas gente que revuelve los contenedores en busca de comida https t co brcwab2xpq,,,0.0,,12.394,True,False
304,,mira el pelado demagogo mientras montevideo se hunde en la mugre el fantasma este se hace sacar fotos simulando juntar basura verguenzafa martinez no quiere que des rt https t co k5emb4gn1j,,,0.0,,8.439,True,False
305,,ahora olimpia elimino a montevideo wanderers y enfrentara a junior en la 2da fase del repechaje de la https t co eqv4llvpmv,,,0.0,,24.743,True,False
306,,segun los reportes mas de 29 000 entradas vendidas para el juego de manana entre olimpia y montevideo wanderers a https t co u6demeyqen,,,0.0,,7.705,True,False
307,,paro de los bichicomes de adeomfin de la luna de miel con di candia navidadconbasura https t co cqsviamdmk,,,0.0,,7.052,True,False
308,,luislacallepou no pudo solucionar el tema de la basura en mdeo y quiere solucionar los residuos debatepresidencialuy https t co motipskkjd,,,0.0,,7.609,True,False
311,,adeom hara paro y asamblea este jueves que afectara servicios de limpieza cual limpieza andaaa https t co 3zcfziycym,,,0.0,,10.848,True,False
315,,otra vez montevideo puede quedar tapada de basura en pocas horas sea culpa del gremio o de la gestion martinez https t co dpddzjwebd,,,0.0,,10.023,True,False
318,,ya renovamos miles de contenedores en montevideo pero necesitamos el compromiso de todos para mantenerlos limpios https t co lhaze9sb2y,,,0.0,,9.13,True,False
321,,pea3n de limpieza bachero montevideo https t co glyxcfm9pz,,,0.0,,5.632,True,False
322,,gente canjeando las entradas para la revancha de elclubolimpia contra montevideo wanderers del 26 de enero confia https t co cnanezj5dz,,,0.0,,7.555,True,False
323,,ante la grave situacion por la no recoleccion de residuos en montevideo y las medidas de adeom https t co 374d7k5wwa,,,0.0,,7.043,True,False
326,,la bolsa de montevideo dejo de temblar y apunta al equilibrio https t co iesqxbacrd https t co fyxa5g2q33,,,0.0,,6.821,True,False
328,,brenta senala que la denuncia de adeom sobre mujeres embarazadas trabajando en una montana de basura es falsa la colcha se deshilacha https t co pvvnkcaprp,,,0.0,,8.71,True,False
332,,raffo tiene inteligencia y agallas para enfrentar el tema seguridad y orden desde el gobierno departamental es el tema cuidacoches carritos sin identificacion hurgadores que tiran basura por todo montevideo etc a la orden desde el equipo de la 9007,,,0.0,,15.479,True,False
337,,el fa dice que quiere darnos una mdeo mas limpia no hay que ser ansiosos van solamente 30 anos seguro en 5 mas lo logran,,,0.0,,7.491,True,False
339,,menos paulo coelho y mas limpieza en montevideo https t co m6urhuuicl,,,0.0,,6.488,True,False
340,,se dan cuenta que tony siempre sufre en im es secuestrado y torturado en im2 esta al bordo de la muerte en im3 sufre ataques de panico y tiene pesadillas en a entra a un portal y casi muere en a2 crea a ultron y se siente una basura en iw pierde todo y queda solo ya paren,,,0.0,,14.543,True,False
342,,montevideoim chdica juanvoelker fnopitsch te recordamos que si tenes que desechar residuos que no entran en el contenedor podes llamar al 1950 3000 opcion 3 o ingresar a https t co 92pn67wzed y pedir que los levantemos sin costo en caso de constatar este tipo de infracciones podes denunciarlas al 29010006,,,0.0,,12.32,True,False
343,,dicen que fueron 15 buses de hinchas del olimpia a montevideo por las dudas las estaciones de servicio ya guardaron todos los desodorantes,,,0.0,,13.83,True,False
346,,duele montevideo gente durmiendo en las calles como nunca vi antes rota y sucia a mas no poder que tendran para celebrar estas personas https t co d9n3hqoqdx,,,0.0,,9.558,True,False
350,,im not a big chocolate lover chocolate ice cream basura chocolate cake isn t amazing fudge is disgusting,,,0.0,,7.727,True,False
351,,hace una semana hablaba de la cabecita de los sindicatos y mira a adeom no juntan la basura porque la im esta contratando a privados y por una denuncia de acoso laboral que esta siendo investigada por la comuna de cuarta,,,0.0,,10.158,True,False
352,,beatriztalegon separacion d poderes total hemos descabezado al independentismo lo jodido es q todos los jubilados sin redes q se tragan la basura tv n votaran ciudadanos,,,0.0,,9.94,True,False
360,,snptcldylvc dmartinez uy adeommvd mira esto y no hacen nada es vereda ese monton de mugre https t co 1prtym8k8o,,,0.0,,9.401,True,False
361,,a partir de un llamado de la intendencia de montevideo mybox game studio creo valle dorado un entretenido y desafiante videojuego de estrategia que promueve habitos de cuidado del medio ambiente y que apuntan hacia la economia circular https t co 1yc24ivrly,,,0.0,,19.074,True,False
366,,montevideo wanderers quedo eliminado de la copaconmebollibertadores felicitaciones a elclubolimpia y suerte https t co gldcj9prlk,,,0.0,,9.648,True,False
369,,viejoolimpica lo mejor del carnaval de montevideo es cuando termina es como el pan dulce que lo mas rico es cuando lo tiras a l basura,,,0.0,,9.255,True,False
374,,esto es montevideo del bicicleta martinez asi dejara al pais hambre mugre miseria https t co wlhxrlotwd,,,0.0,,8.608,True,False
375,,daniel martinez dejo a la im endeudada en cientos de millones de dolares no pudo solucionar el problema de la basura aumento el boleto y las principales arterias viales quedaron patas para arriba todo un estadista que pinta al fa en estado puro queda menos https t co gotzx7ueyy,,,0.0,,11.412,True,False
376,,un contenedor de japoneses para el sector limpieza de la intendencia de montevideo y listo https t co ocbigew27b,,,0.0,,6.923,True,False
380,,te acordas de aquella epoca en la que cuando se rompia un par de zapatos lo llevabas a arreglar en lugar de comprarte nuevos enseguida reparar ayuda a alargar la vida util de los objetos y reducir la cantidad de residuos que disponemos reparar reutilizar teammidori https t co lmks4np2f3,,,0.0,,13.375,True,False
381,,daniel martinez intendencia de montevideo decidio declarar a la basura ciudadano ilustre de montevideo,,,0.0,,6.594,True,False
383,,triunfo de olimpia el gigante paraguayo vencio 2 0 a montevideo wanderers con goles de camacho y gimenez ida 0 0 https t co r2laxng9o9,,,0.0,,7.75,True,False
385,,hasta cuando vamos a naturalizar las columnas llenas de mugre montevideoim https t co za54tf7pj1,,,0.0,,6.519,True,False
388,,el frente amplio especialista en mandar a la gente a comer de la basura y el midesuy esta realmente pintado cesar sigue esperando ayuda observadoruy elpaisuy altafachauy jmilei jhgatti grazianopascale fabigoyen conradoh47 miguelmanzi kubrick media estabocaesmia12 https t co ewalw8ofqq,,,0.0,,13.014,True,False
390,,en serio quieren continuar con esta gestion llamada vivir en la basura montevideoim https t co hxg8b9nj8u,,,0.0,,7.468,True,False
393,,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,,,0.0,,31.035,True,False
394,,hinchas de olimpia en montevideo para el juego de manana por copa futbol780 https t co vohiglhgby,,,0.0,,8.718,True,False
398,,villar precandidato del fa dijo que quiere a montevideo limpia como las ciudades del interior reconoce que la capital esta sucia y mal gestionada no es comun que desde el fa se haga sin embargo para solucionar el tema no hay que votar al partido de villar hay que cambiar,,,0.0,,12.42,True,False
399,,villar precandidato del fa dijo que quiere a montevideo limpia como las ciudades del interior reconoce que la capital esta sucia y mal gestionada no es comun que desde el fa se haga sin embargo para solucionar el tema no hay que votar al partido de villar hay que cambiar,,,0.0,,12.489,True,False
400,,la imm ya tendria la solucion para la basura contenedor tarjetero recargas la tarjeta en abitab la pasas se abr https t co ex4onef3yb,,,0.0,,8.864,True,False
404,,el perro de la montevideo me tiene re podrido un bolsaso en el osico se va a comer,,,0.0,,6.411,True,False
413,,nota que realice hoy en informativo de radioimparcial dialogo con diego rs pnacional aire fresco temas basura subadelboleto multas montevideoim traversa1090 nota gt https t co 56oagnuyqx https t co dkhmx7qtiy,,,0.0,,10.328,True,False
416,,dada la situacion de limpieza en montevideo el municipioe ha aumentando el horario en el que los dos camiones aspiradores funcionan con el objetivo de mejorar la situacion y mitigar el perjuicio a la poblacion https t co q7blx41eyp,,,0.0,,11.322,True,False
417,,comienza a llenarse el defensores del chaco olimpia montevideo 20 15 https t co xbtk1tzpkk,,,0.0,,11.548,True,False
421,,ahora resulta que la mugre que hay hace mil en montevideo esta arreglado por los votantes de la coalicion para dejar mal a la imm y los pozos que hay por todo montevideo y las veredas rotasquienes lo hicieron,,,0.0,,10.431,True,False
426,,amw140 albericobarrios para mi montevideo esta horrible sucia insegura rota pero compararla con pto principe ta la dejo aca,,,0.0,,7.19,True,False
427,,mientras uds siguen indignados con el david vestido de celeste el pelado y adeom siguen sin levantar la basura sin reemplazar focos sin tapar pozos sin terminar el saneamiento y cobrandote cada vez mas,,,0.0,,11.69,True,False
429,,chdica jorgewlarranaga dedicate a limpiar la basura genio,,,0.0,,6.123,True,False
431,,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,,,0.0,,28.493,True,False
433,,asi amanecio la cuadra 3 autos con vidrios rotos capitulo aparte para la mugre que tiene dmartinez uy en todo montevideo https t co x5bppfcfbv,,,0.0,,7.499,True,False
435,,olimpia perdona y deja vivo a montevideo wanderers https t co ipwhzwwfs3 https t co kp01jg5fua,,,0.0,,8.451,True,False
437,,el recontramaldito doble discurso digo como se soluciona el 80 de la mugre y basura en mdeo y ya aparece represion no hay que tolerar la culpa es de todos los vecinos no la culpa es del que la tira afuera principalmente marginales y reprimilo pero no la complicamos,,,0.0,,10.39,True,False
439,,im pre sio nan te operacion dron limpieza total de lazos y esteladas video y fotos https t co 988efwhijw https t co mew4nawtyb,,,0.0,,8.596,True,False
440,,subrayado se vienen las municipales y se dedican a hacer algo por la basura di candia alcahuete,,,0.0,,6.543,True,False
442,,como es la ley del cobro de bolsitas se pueden cobrar las bolsas con logos ej tiendas montevideo como grandes cadenas que son no te tendrian que dar de papel sino se la pagas tenes q salir con la compra en la mano,,,0.0,,9.296,True,False
445,,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,,,0.0,,27.244,True,False
446,,la adoradora de asesinos y delincuentes fabiana goyeneche llamo es tiempo de lucha y resistencia entre todex no inmundicia es tiempo que basuras como vos y como las que defendes acaten la ley y respeten la vida,,,0.0,,14.902,True,False
447,,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,,,0.0,,12.827,True,False
448,,quienes mas protestan por la basura en mvdeo son quienes mas tiran sus bolsas fuera del contenedor,,,0.0,,6.45,True,False
453,,la dejaron solita al lado de una volqueta en montevideo se busca adopcion responsable ayudenos difundiendo https t co ltrmiql8g3,,,0.0,,6.83,True,False
